MISPAR RECHEV|TAARICH HAFAKAT TAG|SUG TAV
2730911|20191210|1
2649911|20191204|1
2649938|20190101|1
2649970|20190826|1
2650078|20180304|1
2650169|20190826|1
2650268|20171119|1
2650278|20170912|1
2650279|20190826|1
2650280|20190826|1
2650469|20190826|1
2650470|20190826|1
2650485|20190905|1
2650560|20190904|1
2650567|20191024|1
2650576|20191119|1
2650633|20171231|1
2650661|20190416|1
2650761|20190521|1
2650766|20190826|1
2650823|20190821|1
2650838|20190826|1
2650873|20191215|1
2650911|20190826|1
2650968|20190715|1
2651063|20191127|1
2651072|20190729|1
2651135|20191002|1
2651164|20190611|1
2651167|20181210|2
2651280|20191118|1
2651312|20190729|1
2651451|20190826|1
2651471|20190106|1
2651531|20190826|1
2651629|20190826|1
2651669|20190826|1
2651684|20190826|1
2651767|20190826|1
2651772|20191231|1
2651823|20191023|1
2651869|20190826|2
2651879|20190211|1
2651963|20191208|1
2651965|20190820|2
2652011|20181127|1
2652072|20180801|1
2652231|20190801|1
2652313|20190903|1
2652431|20190826|1
2652462|20190826|1
2652470|20190826|1
2652570|20190826|1
2652633|20190805|1
2652637|20191223|1
2652672|20190826|1
2652712|20181031|1
2652738|20190826|1
2652812|20190826|1
2652838|20190710|2
2652870|20190826|1
2652918|20190826|1
2652980|20190826|1
2653012|20190224|1
2653111|20190218|1
2653111|20190701|1
2653131|20190923|1
2653133|20191107|1
2653156|20190826|1
2653165|20190826|1
2653165|20190826|1
2653185|20190826|1
2653213|20191211|1
2653332|20190729|1
2653338|20191202|1
2653372|20190903|1
2653427|20200109|1
2653569|20180221|1
2653623|20191007|1
2653630|20190507|1
2653638|20190828|1
2653669|20190716|1
2653780|20191212|1
2653813|20190826|1
2653861|20180214|1
2653867|20190826|1
2653938|20190826|1
2653961|20190826|1
2653965|20190814|1
2653969|20190826|1
2654014|20190319|1
2654111|20190331|1
2654232|20190826|2
2654256|20190526|1
2654276|20190826|1
2654313|20190826|1
2654375|20190826|1
2654408|20200109|1
2654412|20191027|1
2654433|20190307|1
2654464|20181002|1
2654476|20190826|1
2654562|20190811|1
2654576|20190923|1
2654579|20190826|1
2654611|20190515|2
2654632|20190826|1
2654660|20190624|1
2654712|20190826|1
2654730|20190811|1
2654731|20191106|1
2654811|20190414|1
2654831|20190226|1
2654872|20191007|1
2654885|20190912|1
2654933|20190826|1
2654950|20190826|1
2654961|20190701|1
2655035|20190826|1
2655065|20191022|1
2655151|20191215|1
2655261|20190911|1
2655265|20190826|1
2655270|20190728|2
2655360|20191211|1
2655363|20191210|1
2655485|20190826|1
2655514|20190826|1
2655516|20190826|1
2655531|20190826|1
2655533|20191121|1
2655571|20190826|1
2655574|20190826|1
2655633|20190826|1
2655670|20191124|1
2655723|20190729|1
2655737|20190826|1
2655767|20190826|1
2655769|20190826|1
2655784|20190221|1
2655834|20190328|1
2655860|20190826|1
2655866|20190826|1
2655933|20190826|1
2655984|20190826|1
2656012|20190910|1
2656014|20190826|1
2656185|20190319|1
2656233|20190826|1
2656265|20190826|1
2656268|20200107|1
2656431|20190826|1
2656433|20180912|1
2656462|20190826|1
2656476|20190825|1
2656485|20200102|1
2656561|20190826|1
2656564|20190210|1
2656573|20190826|1
2656630|20190826|1
2656671|20190806|1
2656679|20190923|1
2656751|20191231|1
2656761|20190826|1
2656764|20190826|1
2656769|20191211|1
2656812|20190523|2
2656833|20190826|1
2656838|20190502|2
2656860|20190826|1
2656885|20181002|1
2656966|20190826|1
2656972|20190826|1
2657023|20200109|1
2657030|20190826|1
2657067|20190826|1
2657070|20190814|2
2657072|20190814|1
2657111|20190414|1
2657113|20190826|1
2657233|20191216|1
2657261|20190611|1
2657265|20171107|1
2657271|20190705|1
2657276|20190826|1
2657374|20190826|1
2657461|20191217|1
2657469|20180816|1
2657470|20190826|1
2657531|20190530|1
2657534|20190925|1
2657584|20200102|1
2657585|20200106|1
2657665|20190826|1
2657666|20170222|1
2657673|20190826|1
2657738|20190826|1
2657751|20191202|1
2657756|20190826|1
2657765|20190826|1
2657767|20190826|1
2657770|20190826|1
2657814|20180605|1
2657880|20190428|1
2657932|20200108|1
2737032|20190826|2
2737070|20191223|1
2737074|20180821|1
2737076|20190328|1
2737078|20190610|1
2737165|20190826|1
2737211|20170117|1
2737231|20171130|1
2737237|20190826|1
2737251|20191028|1
2737269|20191022|1
2737274|20170914|1
2737284|20190528|1
2737311|20190721|1
2737313|20190828|1
2737332|20190123|1
2737334|20190826|1
2737337|20190814|1
2737338|20190826|1
2737376|20190520|1
2737430|20190826|1
2737485|20190901|1
2737567|20190501|1
2737573|20191121|1
2737576|20191125|1
2737734|20190826|1
2737756|20190826|1
2737812|20170709|1
2737832|20191219|1
2737833|20191124|1
2737879|20190819|1
2737931|20190826|1
2737952|20190826|1
2737961|20190826|1
2737970|20190506|1
2737984|20190826|1
2738032|20190826|1
2738034|20191125|1
2738037|20191010|1
2660474|20191224|1
2660480|20190826|2
2660560|20191204|1
2660569|20190826|1
2660630|20190705|1
2660637|20190806|1
2660662|20190826|1
2660685|20190826|1
2660712|20191203|1
2660763|20180717|1
2660861|20191219|1
2660878|20190826|1
2660885|20190528|1
2660930|20191223|1
2660970|20190826|1
2660984|20190826|1
2661034|20181016|1
2661068|20171224|1
2661080|20191023|1
2661084|20190826|1
2661179|20190826|1
2661213|20190826|1
2661366|20190826|1
2661376|20190610|1
2661411|20190826|2
2661438|20190819|1
2661551|20190826|1
2661663|20190826|1
2661673|20191203|1
2661765|20200102|1
2661776|20191210|1
2661812|20190602|1
2661937|20190606|1
2661938|20191203|1
2661976|20191006|1
2662011|20191105|1
2662037|20190925|1
2662068|20171224|1
2662072|20181209|1
2662112|20190826|1
2662123|20180321|1
2662138|20190206|1
2662139|20190826|1
2662180|20190826|1
2662250|20190826|1
2662265|20190826|1
2662271|20170918|1
2662330|20190808|1
2662334|20190818|1
2662376|20191231|1
2662567|20190826|1
2662575|20200101|1
2662630|20190826|1
2662662|20190327|1
2662666|20191121|1
2662670|20190514|2
2662672|20171116|1
2662738|20190826|1
2662760|20190910|1
2662762|20190826|1
2662769|20171211|1
2662785|20190826|1
2662811|20190602|1
2662913|20190826|1
2662937|20190307|1
2662939|20190220|1
2662951|20191119|1
2662974|20190826|1
2663011|20190919|1
2663012|20190909|1
2663013|20190704|1
2663069|20180627|1
2663072|20171210|1
2663111|20191024|1
2663167|20180109|1
2663171|20190826|1
2663185|20181015|1
2663264|20191022|1
2663311|20190813|1
2663338|20190826|1
2663368|20190826|1
2663371|20191118|1
2663375|20190826|1
2663432|20190826|1
2663474|20181121|1
2663529|20190127|1
2663533|20191114|1
2663550|20191215|1
2663561|20190826|1
2663572|20170927|1
2663573|20181120|1
2663585|20191027|1
2663634|20190826|1
2663661|20190523|1
2663666|20190624|1
2663713|20180725|1
2663730|20190505|1
2663732|20191125|1
2663733|20190826|1
2663735|20171220|1
2663866|20190826|1
2663885|20190826|1
2663963|20171105|1
2663979|20190826|1
2664012|20190826|1
2664032|20190826|1
2664060|20190826|1
2664161|20190820|1
2664176|20191029|1
2664331|20190826|1
2664366|20191003|1
2664368|20191224|1
2664530|20191217|1
2664550|20191211|1
2664570|20190919|1
2664574|20190826|1
2664713|20190826|1
2664831|20190826|1
2664860|20180612|1
2664868|20191208|1
2664874|20190826|1
2664909|20190826|1
2664971|20191006|1
2664978|20191027|1
2665085|20171219|1
2665184|20190910|1
2665212|20171015|1
2665213|20191128|1
2665330|20190909|1
2665332|20190826|1
2665351|20190826|1
2665365|20190826|1
2665367|20180823|1
2665385|20190826|1
2665439|20191103|1
2665439|20191103|1
2665451|20191125|1
2665460|20191210|2
2665469|20190731|1
2665471|20180218|1
2665476|20190826|1
2665479|20190826|1
2665514|20190826|2
2665530|20190826|1
2665538|20191223|1
2665584|20190515|1
2665676|20191118|1
2665730|20190826|2
2665768|20190826|1
2665770|20170323|1
2665784|20190826|2
2665868|20190811|1
2665884|20180207|2
2665923|20190826|1
2665934|20190924|1
2665938|20191113|1
2665971|20190826|1
2665980|20190826|2
2666030|20190826|2
2666034|20190826|1
2666079|20191202|1
2666079|20190826|1
2666133|20171107|1
2666163|20191216|1
2666180|20190923|1
2666216|20190826|1
2666270|20200101|1
2666311|20190826|1
2666337|20190826|1
2666369|20190318|1
2666379|20190826|2
2666412|20190826|1
2666431|20190826|1
2666472|20190826|1
2666473|20190826|2
2666479|20191121|1
2666580|20190826|1
2666611|20190513|1
2666637|20190826|1
2666731|20190826|1
2666776|20191216|1
2666811|20190825|1
2666832|20190826|1
2745511|20181106|1
2745652|20191022|1
2745735|20190728|1
2745813|20190314|1
2745839|20190826|1
2745872|20190228|1
2745874|20191107|1
2745885|20190324|1
2745914|20180208|1
2745933|20190904|1
2745934|20190826|1
2745939|20190826|2
2745950|20191226|1
2745961|20181216|1
2746038|20190611|1
2746039|20190514|1
2746073|20191029|1
2746085|20180628|1
2746162|20191110|1
2746168|20190826|1
2746218|20191201|1
2746266|20190826|1
2746278|20191225|1
2746334|20190826|1
2746362|20190826|2
2746365|20190224|1
2746411|20190826|1
2746462|20190305|1
2746472|20190826|1
2746507|20190918|1
2746531|20190819|1
2746531|20190618|1
2746534|20191029|1
2746584|20190826|1
2746670|20190925|1
2746678|20191202|1
2746739|20190826|1
2746774|20190826|1
2746779|20190826|1
2746811|20190826|1
2746876|20180206|1
2746935|20190826|1
2746970|20190826|1
2746974|20190826|1
2746978|20170503|1
2747037|20190826|1
2747075|20190826|1
2747131|20191223|1
2747169|20191117|1
2747211|20200102|1
2747233|20191119|1
2747250|20190827|1
2747266|20190826|1
2747273|20191111|1
2747278|20190617|1
2747279|20190826|1
2747368|20190527|1
2747372|20190714|2
2747472|20190826|1
2747556|20190211|1
2668580|20180626|1
2668613|20191110|1
2668634|20190826|1
2668656|20190807|1
2668738|20190826|1
2668739|20190313|1
2668760|20181016|1
2668769|20190826|2
2668785|20190826|2
2668834|20191125|1
2668837|20191105|1
2668874|20190826|2
2668932|20190826|1
2668938|20190418|1
2668951|20190905|1
2668970|20190826|1
2669068|20190821|1
2669076|20190806|1
2669312|20190826|1
2669330|20180725|1
2669333|20190127|1
2669334|20171105|1
2669335|20191027|1
2669339|20191024|1
2669376|20190826|1
2669430|20181118|1
2669439|20160117|1
2669480|20190826|1
2669535|20191208|1
2669574|20181203|1
2669632|20190218|1
2669664|20190826|1
2669766|20190905|1
2669771|20170626|1
2669776|20190826|1
2669837|20200107|1
2669851|20190826|1
2669864|20190826|1
2669865|20190826|1
2669873|20190728|1
2669874|20190806|1
2669880|20190826|1
2669911|20190724|1
2669950|20191126|1
2670064|20191128|1
2670180|20190826|2
2670185|20190910|1
2670278|20190826|1
2670279|20190826|1
2670280|20200109|2
2670351|20191121|1
2670411|20170423|1
2670412|20190826|1
2670434|20190826|1
2670451|20190901|1
2670462|20190903|1
2670479|20190328|1
2670520|20190826|1
2670533|20190826|1
2670562|20190627|1
2670564|20190620|2
2670630|20190826|1
2670679|20180524|1
2670711|20190826|2
2670764|20191024|1
2670768|20191231|1
2670768|20191231|1
2670771|20190804|1
2670830|20190710|1
2670832|20190826|1
2670837|20190708|1
2670837|20190708|1
2670931|20170111|1
2670961|20190826|1
2670968|20180429|1
2670970|20191224|1
2670971|20191208|1
2670979|20180201|1
2671014|20190826|1
2671031|20190811|1
2671074|20191211|1
2671080|20190826|1
2671102|20190730|1
2671138|20191111|1
2671139|20190826|1
2671167|20190827|1
2671213|20190915|1
2671276|20190826|2
2671300|20190826|1
2671360|20190826|1
2671364|20191204|1
2671370|20190905|1
2671430|20181125|1
2671439|20180424|1
2671568|20171017|1
2671571|20190924|1
2671572|20191118|1
2671635|20190826|1
2671662|20190718|1
2671737|20171017|1
2671767|20190926|2
2671770|20190116|1
2671775|20190826|1
2671785|20190826|2
2671785|20190212|2
2671811|20171219|1
2671885|20190826|1
2671970|20190826|1
2671971|20190924|1
2672023|20191217|1
2672032|20190826|1
2672079|20190805|1
2672085|20190826|1
2672150|20190826|1
2672161|20170601|1
2672165|20191119|1
2672175|20190306|1
2672260|20190826|1
2672268|20191216|1
2672269|20191209|1
2672280|20180208|1
2672331|20190826|1
2672364|20180424|1
2672371|20170730|1
2672372|20170202|1
2672430|20190826|1
2672464|20180509|1
2672550|20191117|1
2672561|20190826|1
2672565|20190623|1
2672567|20190826|1
2672573|20200106|1
2672574|20181219|1
2672576|20190826|1
2672579|20181204|1
2672612|20190826|2
2672670|20190826|1
2672734|20191030|1
2672761|20191027|1
2672769|20190806|1
2672862|20190325|1
2672871|20190908|1
2672880|20190826|1
2672913|20190826|1
2672951|20181022|1
2672966|20190716|1
2672985|20180411|1
2673012|20190512|1
2673023|20190109|1
2673078|20190501|1
2673112|20190620|1
2673165|20190203|1
2673167|20190924|1
2673171|20190603|1
2673232|20190826|1
2673270|20190910|1
2673273|20190826|1
2673335|20190826|1
2673473|20190826|1
2673478|20190826|1
2673532|20190826|1
2673556|20180409|1
2673580|20181227|1
2673635|20190826|1
2673661|20180913|1
2673667|20190826|1
2673730|20190826|1
2673731|20171129|1
2673733|20190826|1
2673776|20190526|1
2673780|20191211|1
2673780|20191128|1
2673850|20190826|2
2673875|20190826|1
2673879|20190826|1
2673938|20190630|1
2673951|20180128|1
2674013|20180617|1
2674034|20191024|1
2674064|20190822|1
2674066|20191216|1
2674069|20190826|1
2674074|20190819|1
2674080|20191027|1
2674130|20190826|1
2674162|20190826|1
2674179|20190805|1
2674273|20190826|1
2674317|20190826|1
2674350|20171231|1
2674351|20180527|1
2674371|20190826|2
2674411|20190826|1
2674439|20180328|1
2674484|20190826|1
2674537|20180823|1
2674565|20181219|1
2674651|20180604|1
2674651|20191121|1
2674660|20190826|1
2674678|20180626|1
2674784|20170822|1
2674868|20190826|1
2674930|20190826|1
2901766|20160920|1
2901767|20190729|1
2901830|20191029|1
2901860|20190826|1
2901862|20191027|1
2901873|20180515|1
2901912|20190320|1
2901937|20190924|1
2901961|20190826|1
2901961|20180429|1
2901971|20190904|1
2902031|20190826|1
2902061|20190826|1
2902073|20190203|1
2902123|20171016|1
2902162|20190715|1
2902265|20190826|1
2902275|20190826|2
2902311|20170525|1
2902331|20190717|1
2902630|20190826|1
2902672|20190826|1
2902852|20190826|1
2902872|20190926|1
2902911|20190815|1
2902923|20191204|1
2902938|20190528|1
2902973|20191126|1
2903054|20190826|2
2903111|20191027|1
2903261|20170316|1
2903272|20190604|1
2903332|20190826|1
2903361|20190826|1
2903366|20191104|1
2903437|20191223|1
2903464|20190926|1
2903508|20200109|1
2903513|20191222|1
2677437|20190826|1
2677461|20191007|1
2677484|20190905|1
2677571|20190528|1
2677572|20190729|1
2677614|20200101|1
2677638|20180821|1
2677662|20190812|1
2677674|20161106|1
2677680|20190826|1
2677811|20191225|1
2677830|20190822|1
2677864|20190826|2
2677880|20190826|1
2677938|20190826|2
2677971|20190516|1
2678079|20191231|1
2678085|20190826|1
2678132|20190822|1
2678133|20190826|1
2678231|20190815|1
2678284|20180829|1
2678360|20191224|1
2678362|20181205|1
2678367|20191209|1
2678380|20190826|1
2678385|20191201|1
2678430|20190618|1
2678439|20191105|1
2678462|20191125|1
2678469|20190826|1
2678513|20190826|1
2678551|20190909|1
2678573|20170702|1
2678574|20190826|1
2678575|20190701|1
2678630|20190826|1
2678785|20190705|1
2678885|20170801|1
2678912|20190826|1
2679013|20190709|1
2679030|20190826|2
2679038|20190826|2
2679104|20200109|1
2679112|20170731|1
2679131|20190826|1
2679161|20190826|2
2679185|20191125|1
2679185|20190826|1
2679230|20191218|1
2679239|20190826|1
2679335|20190826|1
2679338|20190617|1
2679375|20190826|1
2679433|20190826|1
2679456|20190826|2
2679564|20190826|1
2679566|20190826|1
2679574|20190826|1
2679661|20170103|1
2679666|20170614|1
2679667|20190826|1
2679669|20191127|1
2679703|20190117|1
2679714|20180717|1
2679733|20191226|1
2679734|20191113|1
2679878|20190826|1
2679880|20190826|1
2679930|20190908|1
2679930|20190722|1
2679964|20191210|1
2679966|20190826|1
2679980|20190826|1
2680076|20190826|1
2680080|20190826|1
2680139|20191223|1
2680185|20190827|1
2680211|20191119|1
2680235|20190826|1
2680265|20190826|1
2680269|20190826|1
2680437|20190826|1
2680468|20191006|1
2680562|20190826|1
2680567|20190829|1
2680584|20191209|1
2680669|20171219|1
2680672|20190826|1
2680673|20190826|1
2680684|20190826|1
2680765|20190826|1
2680833|20191210|1
2680864|20190724|1
2680965|20190826|1
2680972|20190916|1
2681037|20190826|1
2681070|20190207|1
2681073|20190717|1
2681164|20190826|1
2681168|20190909|1
2681171|20180610|1
2681172|20200108|1
2681251|20200106|1
2681251|20190826|1
2681270|20190826|1
2681314|20170406|1
2681332|20190826|1
2681338|20190606|1
2681367|20191223|1
2681413|20190826|1
2681437|20190829|1
2681461|20190320|1
2681464|20191125|1
2681514|20180218|1
2681531|20190826|2
2681538|20191223|2
2681569|20191119|1
2681572|20191127|1
2681584|20191110|1
2681623|20190331|1
2681710|20170829|1
2681776|20180114|1
2681776|20180114|1
2681850|20190826|1
2681862|20190826|1
2681931|20200106|1
2681974|20191027|2
2681979|20190605|1
2682063|20191217|1
2682071|20190826|1
2682084|20190826|1
2682084|20190826|1
2682112|20190826|1
2682132|20190219|1
2682174|20190826|1
2682184|20191231|1
2682233|20180722|1
2682274|20191219|1
2682317|20200109|1
2682351|20190207|1
2682380|20190826|1
2682384|20190826|1
2682464|20170430|1
2682467|20190826|1
2682476|20190130|1
2682539|20190826|1
2682578|20190826|1
2682663|20191119|1
2682667|20190826|2
2682669|20191125|1
2682772|20191003|2
2682778|20191205|1
2682876|20190826|1
2682934|20170802|1
2682973|20190625|1
2683062|20190826|1
2683070|20190826|1
2683071|20170817|1
2683075|20191117|1
2683080|20190826|1
2683112|20191217|1
2683151|20200109|1
2683212|20190826|1
2683231|20190826|1
2683238|20190826|1
2683276|20190811|1
2683337|20191209|1
2683370|20190826|1
2683373|20190826|1
2683437|20191226|1
2683439|20191226|1
2683523|20190904|1
2683538|20190826|1
2683573|20190826|1
2683580|20190826|1
2683633|20190723|1
2683734|20190826|1
2683780|20190826|1
2683784|20171206|1
2683835|20190826|1
2683874|20170926|1
2683930|20190826|1
2782075|20191110|1
2782076|20191230|1
2782079|20180503|1
2782151|20191229|1
2782168|20190808|1
2782171|20190418|1
2782173|20190826|1
2782214|20190709|1
2782262|20190826|1
2782311|20180603|1
2782372|20190826|1
2782373|20190826|1
2782385|20191211|1
2782435|20190822|1
2782539|20190826|1
2782552|20191010|1
2782564|20190718|1
2782574|20190826|2
2782611|20190724|1
2782618|20190826|1
2782667|20200102|1
2782673|20190522|1
2782685|20180827|1
2782731|20191024|1
2782732|20190826|1
2782752|20190826|1
2782769|20190826|1
2782770|20190826|1
2782771|20191216|1
2782810|20180531|1
2782876|20190730|1
2782884|20191215|1
2783111|20190826|2
2783169|20191210|1
2783175|20180510|1
2783231|20191223|1
2783239|20190826|1
2783276|20190618|1
2783313|20190801|1
2783366|20190826|1
2783452|20200108|1
2783471|20190611|1
2783475|20190826|1
2783478|20191119|1
2783513|20190826|1
2783539|20190828|1
2783613|20191201|1
2783613|20191202|1
2783613|20191201|1
2783634|20190826|1
2783650|20170619|1
2783671|20191023|1
2783752|20200106|1
2783760|20191003|1
2783770|20191030|1
2783861|20190826|2
2783866|20190826|1
2783912|20190826|1
2783912|20180107|1
2783970|20190826|1
